date,city,seasons,temperature_c,rainfall_mm
2023-12-24,Bourse,Winter,6.1,4.9
2024-11-24,Gobelins,Autumn,13.3,3.9
2024-08-12,Batignolles-Monceau,Summer,21.2,3.3
2021-01-24,Observatoire,Winter,2.6,2.5
2023-09-30,Opéra,Autumn,13.4,0.9
2024-11-15,Vaugirard,Autumn,12.0,1.4
2024-08-04,Popincourt,Summer,25.8,2.9
2022-07-18,Popincourt,Summer,24.6,0.4
2023-07-08,Bourse,Summer,14.7,2.2
2023-12-31,Buttes-Montmartre,Winter,-1.8,2.2
2023-12-03,Entrepôt,Winter,5.7,1.1
2024-05-24,Passy,Spring,20.7,4.3
2024-12-05,Entrepôt,Winter,6.7,1.9
2024-11-13,Opéra,Autumn,5.4,7.7
2024-11-23,Opéra,Autumn,4.7,2.3
2024-10-21,Passy,Autumn,19.0,0.2
2024-06-24,Passy,Summer,30.3,2.7
2024-05-26,Batignolles-Monceau,Spring,8.7,9.5
2023-09-10,Ménilmontant,Autumn,14.0,3.9
2024-10-22,Vaugirard,Autumn,16.7,0.1
2023-08-20,Entrepôt,Summer,31.0,2.4
2024-07-11,Hôtel-de-Ville,Summer,25.8,8.8
2024-09-27,Élysée,Autumn,2.4,10.1
2024-09-21,Popincourt,Autumn,6.3,3.3
2024-11-20,Reuilly,Autumn,7.6,1.6
2022-09-15,Panthéon,Autumn,17.9,1.1
2024-11-28,Entrepôt,Autumn,14.6,5.6
2024-11-11,Vaugirard,Autumn,11.2,4.1
2024-11-12,Bourse,Autumn,12.5,1.8
2024-10-09,Reuilly,Autumn,9.7,1.5
2024-11-28,Reuilly,Autumn,17.7,0.6
2024-10-26,Buttes-Chaumont,Autumn,14.2,0.5
2022-10-09,Batignolles-Monceau,Autumn,6.2,1.9
2024-10-06,Observatoire,Autumn,15.0,5.3
2024-11-11,Opéra,Autumn,3.8,0.6
2024-12-02,Popincourt,Winter,0.8,1.8
2024-11-23,Hôtel-de-Ville,Autumn,9.8,4.0
2024-12-08,Hôtel-de-Ville,Winter,6.7,2.8
2024-11-15,Hôtel-de-Ville,Autumn,6.7,0.1
2024-10-26,Hôtel-de-Ville,Autumn,9.1,0.4
2024-10-18,Opéra,Autumn,7.4,2.0
2024-10-16,Ménilmontant,Autumn,12.3,5.6
2024-11-03,Buttes-Montmartre,Autumn,15.4,1.1
2024-12-04,Entrepôt,Winter,4.0,2.2
2024-12-02,Palais-Bourbon,Winter,6.7,9.1
2024-08-05,Buttes-Montmartre,Summer,23.9,0.3
2023-10-30,Opéra,Autumn,20.3,2.5
2022-01-20,Buttes-Montmartre,Winter,2.3,1.3
2024-09-27,Reuilly,Autumn,7.8,4.9
2023-10-05,Popincourt,Autumn,10.9,5.8
2024-08-22,Temple,Summer,27.7,5.5
2024-09-30,Bourse,Autumn,11.0,0.4
2024-10-02,Vaugirard,Autumn,5.8,6.6
2023-10-01,Ménilmontant,Autumn,7.9,0.1
2024-12-03,Buttes-Montmartre,Winter,6.2,2.0
2023-09-25,Entrepôt,Autumn,13.0,0.2
2024-10-27,Entrepôt,Autumn,8.2,0.2
2024-11-29,Palais-Bourbon,Autumn,13.2,1.3
2021-08-07,Popincourt,Summer,30.3,1.0
2024-11-30,Observatoire,Autumn,10.9,0.8
2023-11-05,Passy,Autumn,12.2,1.8
2024-10-13,Observatoire,Autumn,11.7,1.8
2024-11-29,Panthéon,Autumn,18.9,2.9
2023-10-31,Passy,Autumn,8.1,0.0
2022-07-31,Buttes-Montmartre,Summer,29.3,2.7
2024-11-29,Observatoire,Autumn,20.1,0.3
2024-08-15,Buttes-Chaumont,Summer,33.8,0.8
2021-05-18,Buttes-Montmartre,Spring,7.9,2.1
2024-11-09,Hôtel-de-Ville,Autumn,17.6,2.2
2024-11-03,Buttes-Montmartre,Autumn,11.4,0.8
2024-11-12,Louvre,Autumn,15.5,2.1
2024-07-07,Vaugirard,Summer,27.5,0.3
2024-11-16,Gobelins,Autumn,14.7,1.3
2024-06-24,Ménilmontant,Summer,20.1,0.5
2024-10-16,Entrepôt,Autumn,15.1,1.8
2024-05-18,Popincourt,Spring,14.5,1.6
2024-11-28,Vaugirard,Autumn,8.6,3.7
2024-04-13,Palais-Bourbon,Spring,12.4,3.7
2024-12-07,Temple,Winter,6.4,4.5
2021-06-23,Élysée,Summer,25.4,0.1
2023-04-22,Élysée,Spring,19.3,4.3
2024-07-31,Gobelins,Summer,24.6,0.7
2024-06-07,Gobelins,Summer,21.9,0.6
2024-11-29,Buttes-Montmartre,Autumn,10.0,1.7
2023-10-14,Panthéon,Autumn,4.2,0.0
2024-12-01,Hôtel-de-Ville,Winter,0.2,3.1
2024-11-12,Bourse,Autumn,18.3,0.3
2024-11-18,Buttes-Montmartre,Autumn,10.2,0.8
2021-02-19,Opéra,Winter,7.5,5.2
2023-08-06,Passy,Summer,34.0,1.2
2022-11-27,Observatoire,Autumn,6.5,3.3
2024-08-15,Luxembourg,Summer,23.3,0.5
2024-06-30,Opéra,Summer,20.1,0.2
2024-11-22,Hôtel-de-Ville,Autumn,9.5,1.3
2024-11-12,Vaugirard,Autumn,11.7,3.1
2023-08-09,Opéra,Summer,18.1,0.1
2024-12-01,Buttes-Montmartre,Winter,-0.1,1.4
2024-10-01,Buttes-Montmartre,Autumn,13.8,4.6
2024-12-06,Popincourt,Winter,5.3,7.5
2024-11-25,Buttes-Chaumont,Autumn,13.8,0.7
2021-03-14,Buttes-Chaumont,Spring,17.0,3.2
2024-11-28,Temple,Autumn,8.8,15.4
2024-11-28,Temple,Autumn,9.9,0.3
2024-11-11,Buttes-Montmartre,Autumn,6.3,1.9
2024-12-06,Temple,Winter,1.3,0.5
2023-08-09,Élysée,Summer,28.3,0.8
2024-09-12,Palais-Bourbon,Autumn,15.8,2.3
2022-07-13,Passy,Summer,25.3,1.8
2024-08-13,Gobelins,Summer,23.0,0.4
2024-10-31,Vaugirard,Autumn,13.5,6.9
2024-11-12,Batignolles-Monceau,Autumn,14.0,2.5
2024-09-11,Palais-Bourbon,Autumn,8.8,8.8
2024-08-10,Buttes-Montmartre,Summer,21.1,0.1
2024-06-25,Popincourt,Summer,25.9,6.8
2024-10-16,Palais-Bourbon,Autumn,4.8,12.6
2024-10-04,Observatoire,Autumn,13.7,2.3
2021-03-01,Panthéon,Spring,11.5,3.1
2024-12-08,Bourse,Winter,7.2,6.8
2024-11-11,Opéra,Autumn,9.1,2.3
2024-08-01,Batignolles-Monceau,Summer,32.0,0.0
2024-11-02,Observatoire,Autumn,18.3,0.4
2024-12-04,Popincourt,Winter,3.9,5.8
2024-11-09,Buttes-Chaumont,Autumn,11.2,3.5
2024-08-08,Bourse,Summer,22.5,0.2
2024-08-14,Batignolles-Monceau,Summer,27.6,0.9
2024-11-10,Vaugirard,Autumn,17.5,2.1
2021-06-13,Ménilmontant,Summer,20.0,2.1
2024-10-22,Batignolles-Monceau,Autumn,7.3,1.3
2023-01-04,Luxembourg,Winter,7.3,6.5
2024-12-06,Vaugirard,Winter,8.1,1.9
2023-04-09,Buttes-Montmartre,Spring,14.1,1.5
2024-11-22,Batignolles-Monceau,Autumn,19.2,1.2
2022-11-08,Observatoire,Autumn,14.1,0.9
2024-08-12,Palais-Bourbon,Summer,22.4,0.7
2023-06-06,Batignolles-Monceau,Summer,24.6,0.2
2024-10-28,Bourse,Autumn,11.4,2.2
2024-05-17,Buttes-Montmartre,Spring,13.0,1.6
2024-11-20,Entrepôt,Autumn,12.5,1.3
2024-10-04,Batignolles-Monceau,Autumn,3.7,0.1
2021-06-22,Ménilmontant,Summer,22.8,6.5
2024-11-17,Observatoire,Autumn,12.8,1.3
2024-06-24,Buttes-Montmartre,Summer,26.6,1.7
2024-11-13,Popincourt,Autumn,10.3,1.1
2024-11-10,Louvre,Autumn,14.0,5.6
2023-07-09,Ménilmontant,Summer,26.3,0.1
2024-10-27,Entrepôt,Autumn,20.2,1.6
2024-12-01,Buttes-Chaumont,Winter,8.1,0.2
2024-05-26,Hôtel-de-Ville,Spring,17.2,0.7
2021-06-28,Opéra,Summer,26.0,3.6
2024-10-20,Popincourt,Autumn,6.6,2.1
2024-11-14,Entrepôt,Autumn,13.4,0.5
2023-10-02,Buttes-Montmartre,Autumn,15.1,0.2
2024-10-18,Reuilly,Autumn,10.3,0.2
2024-08-22,Panthéon,Summer,21.8,0.6
2024-09-24,Passy,Autumn,12.4,4.4
2024-11-22,Batignolles-Monceau,Autumn,6.6,2.3
2024-11-04,Hôtel-de-Ville,Autumn,7.6,2.7
2024-10-30,Popincourt,Autumn,9.1,0.5
2024-10-14,Popincourt,Autumn,-1.0,3.4
2024-12-03,Batignolles-Monceau,Winter,7.5,0.2
2024-11-01,Buttes-Montmartre,Autumn,8.5,4.0
2024-05-28,Hôtel-de-Ville,Spring,12.1,1.8
2024-12-03,Hôtel-de-Ville,Winter,2.5,0.9
2024-11-18,Hôtel-de-Ville,Autumn,5.8,7.0
2023-12-19,Hôtel-de-Ville,Winter,5.7,3.7
2024-07-06,Buttes-Montmartre,Summer,18.9,1.2
2024-12-01,Louvre,Winter,0.5,1.9
2024-06-28,Popincourt,Summer,28.2,2.6
2024-11-24,Buttes-Chaumont,Autumn,11.3,6.1
2024-10-23,Entrepôt,Autumn,5.4,1.1
2024-10-06,Opéra,Autumn,7.7,1.5
2024-11-03,Buttes-Montmartre,Autumn,10.9,1.3
2024-08-26,Louvre,Summer,23.7,3.2
2022-04-02,Temple,Spring,18.2,5.8
2024-11-20,Buttes-Chaumont,Autumn,7.4,3.0
2023-06-08,Reuilly,Summer,27.2,0.6
2024-12-01,Passy,Winter,1.6,6.7
2024-10-04,Élysée,Autumn,10.3,2.0
2024-10-28,Temple,Autumn,13.1,1.1
2023-01-08,Élysée,Winter,8.4,1.8
2022-12-08,Opéra,Winter,1.9,5.4
2024-09-17,Opéra,Autumn,11.6,0.7
2024-11-15,Popincourt,Autumn,13.4,0.1
2024-11-16,Passy,Autumn,10.0,2.2
2024-09-08,Batignolles-Monceau,Autumn,5.3,1.4
2024-02-20,Hôtel-de-Ville,Winter,3.8,5.2
2022-10-16,Opéra,Autumn,12.5,3.8
2024-10-14,Batignolles-Monceau,Autumn,10.2,2.4
2024-10-31,Reuilly,Autumn,7.1,5.3
2024-10-06,Buttes-Montmartre,Autumn,14.9,0.1
2024-09-27,Entrepôt,Autumn,8.4,3.5
2024-01-28,Bourse,Winter,3.9,1.2
2024-10-06,Louvre,Autumn,11.9,0.2
2024-10-06,Batignolles-Monceau,Autumn,10.9,3.5
2024-10-22,Popincourt,Autumn,12.4,3.2
2024-11-18,Temple,Autumn,12.8,1.6
2024-12-02,Batignolles-Monceau,Winter,5.5,9.5
2021-04-21,Luxembourg,Spring,9.7,1.8
2023-08-28,Batignolles-Monceau,Summer,25.1,2.1
2024-04-25,Buttes-Montmartre,Spring,1.8,1.2
2024-09-11,Batignolles-Monceau,Autumn,8.0,13.4
2024-11-03,Entrepôt,Autumn,15.5,0.4
2024-10-20,Entrepôt,Autumn,8.9,2.0
2024-10-26,Ménilmontant,Autumn,12.0,3.6
2024-11-02,Buttes-Montmartre,Autumn,3.6,4.3
2024-10-24,Observatoire,Autumn,10.6,1.4
2024-11-17,Buttes-Chaumont,Autumn,7.7,5.6
2024-10-20,Ménilmontant,Autumn,10.3,3.8
2024-11-26,Bourse,Autumn,8.6,4.4
2024-10-04,Bourse,Autumn,4.7,2.0
2024-11-20,Buttes-Chaumont,Autumn,4.8,2.4
2024-04-01,Vaugirard,Spring,18.4,0.1
2024-11-20,Bourse,Autumn,14.4,2.1
2024-10-28,Popincourt,Autumn,7.4,0.1
2024-11-17,Batignolles-Monceau,Autumn,10.3,6.7
2024-10-04,Batignolles-Monceau,Autumn,11.4,4.6
2024-04-29,Batignolles-Monceau,Spring,20.3,2.6
2024-04-07,Opéra,Spring,18.0,0.8
2024-06-15,Buttes-Montmartre,Summer,21.2,0.9
2024-12-08,Bourse,Winter,3.8,1.3
2024-08-28,Temple,Summer,23.0,1.8
2023-03-11,Panthéon,Spring,25.7,0.4
2024-11-27,Opéra,Autumn,3.2,3.1
2024-11-23,Reuilly,Autumn,13.4,2.7
2024-06-07,Bourse,Summer,24.5,4.6
2024-11-17,Bourse,Autumn,14.6,1.8
2024-11-15,Bourse,Autumn,5.7,0.5
2024-10-07,Bourse,Autumn,11.8,1.3
2024-11-03,Bourse,Autumn,14.9,1.9
2024-11-11,Observatoire,Autumn,10.5,1.8
2024-06-16,Vaugirard,Summer,24.6,1.0
2024-08-31,Vaugirard,Summer,24.4,6.4
2024-10-23,Hôtel-de-Ville,Autumn,7.1,2.3
2024-10-10,Batignolles-Monceau,Autumn,11.6,1.0
2024-12-01,Observatoire,Winter,6.3,7.6
2024-11-30,Entrepôt,Autumn,15.2,9.1
2024-12-07,Temple,Winter,7.2,3.7
2024-11-20,Popincourt,Autumn,16.0,12.2
2024-12-03,Batignolles-Monceau,Winter,2.5,11.2
2024-11-03,Buttes-Chaumont,Autumn,19.3,1.1
2024-02-14,Popincourt,Winter,10.8,7.5
2024-11-18,Vaugirard,Autumn,7.1,2.1
2024-12-02,Vaugirard,Winter,3.9,8.7
2024-10-16,Temple,Autumn,10.6,4.8
2024-07-25,Batignolles-Monceau,Summer,23.0,1.2
2021-04-29,Batignolles-Monceau,Spring,11.5,0.3
2024-11-26,Élysée,Autumn,12.8,3.1
2023-08-06,Palais-Bourbon,Summer,17.2,0.0
2022-12-31,Palais-Bourbon,Winter,6.0,4.3
2022-09-20,Palais-Bourbon,Autumn,10.4,1.3
2024-10-13,Temple,Autumn,14.3,1.6
2024-09-15,Temple,Autumn,16.5,5.4
2024-07-04,Temple,Summer,18.1,7.9
2022-03-04,Buttes-Montmartre,Spring,12.9,0.5
2023-04-30,Hôtel-de-Ville,Spring,16.8,1.2
2024-10-04,Entrepôt,Autumn,7.2,2.7
2024-08-10,Buttes-Chaumont,Summer,22.6,6.7
2024-09-21,Observatoire,Autumn,13.5,0.7
2023-10-19,Popincourt,Autumn,20.0,1.7
2024-05-28,Temple,Spring,16.7,3.5
2024-10-10,Temple,Autumn,15.1,0.2
2022-08-29,Opéra,Summer,24.1,0.3
2024-08-03,Louvre,Summer,19.9,2.3
2024-09-23,Entrepôt,Autumn,4.0,1.4
2024-04-17,Reuilly,Spring,18.9,0.4
2024-02-22,Entrepôt,Winter,4.1,2.5
2024-08-12,Élysée,Summer,22.0,0.4
2024-10-24,Ménilmontant,Autumn,8.2,8.5
2024-09-29,Batignolles-Monceau,Autumn,10.0,1.3
2024-07-16,Reuilly,Summer,31.6,2.2
2023-06-23,Luxembourg,Summer,30.0,2.5
2021-11-10,Buttes-Chaumont,Autumn,10.9,3.4
2024-10-31,Buttes-Montmartre,Autumn,17.3,3.7
2024-08-10,Popincourt,Summer,22.1,2.3
2024-11-30,Buttes-Chaumont,Autumn,15.6,2.1
2022-09-11,Luxembourg,Autumn,15.8,6.1
2021-04-11,Luxembourg,Spring,11.3,0.4
2021-05-23,Luxembourg,Spring,2.4,4.1
2024-04-22,Buttes-Chaumont,Spring,12.2,1.3
2022-06-11,Luxembourg,Summer,27.0,2.8
2024-08-05,Temple,Summer,26.7,2.6
2024-10-12,Bourse,Autumn,4.5,0.2
2024-11-06,Élysée,Autumn,13.0,6.1
2024-12-05,Popincourt,Winter,1.1,5.3
2024-12-01,Reuilly,Winter,7.8,2.0
2024-10-29,Popincourt,Autumn,11.2,1.5
2024-08-12,Buttes-Chaumont,Summer,31.4,0.3
2024-12-05,Reuilly,Winter,4.5,13.0
2021-06-20,Reuilly,Summer,24.8,0.0
2024-11-22,Palais-Bourbon,Autumn,6.0,3.2
2024-11-24,Observatoire,Autumn,12.7,2.9
2024-11-17,Temple,Autumn,17.0,3.5
2024-10-24,Reuilly,Autumn,19.8,1.6
2024-08-12,Popincourt,Summer,29.7,1.5
2024-10-02,Bourse,Autumn,10.8,1.1
2024-10-09,Hôtel-de-Ville,Autumn,7.6,1.9
2024-11-02,Opéra,Autumn,9.5,3.1
2024-11-25,Bourse,Autumn,13.4,1.4
2024-10-14,Temple,Autumn,6.5,2.3
2024-08-07,Batignolles-Monceau,Summer,28.5,3.6
2024-07-31,Vaugirard,Summer,27.3,0.9
2022-09-05,Louvre,Autumn,6.1,0.9
2024-12-01,Buttes-Montmartre,Winter,6.5,4.5
2024-04-06,Buttes-Montmartre,Spring,18.7,4.0
2024-01-03,Opéra,Winter,8.9,3.0
2022-04-13,Temple,Spring,14.5,1.1
2024-11-24,Buttes-Montmartre,Autumn,9.2,6.2
2024-11-24,Palais-Bourbon,Autumn,8.8,4.4
2024-10-16,Vaugirard,Autumn,12.2,5.0
2024-09-30,Popincourt,Autumn,4.6,2.4
2024-05-10,Popincourt,Spring,17.5,8.9
2023-11-04,Opéra,Autumn,12.9,0.4
2022-12-03,Popincourt,Winter,0.7,5.4
2023-03-26,Opéra,Spring,20.3,3.1
2023-10-23,Opéra,Autumn,14.1,3.3
2024-11-19,Ménilmontant,Autumn,9.8,0.4
2024-11-17,Louvre,Autumn,4.3,0.1
2024-11-01,Gobelins,Autumn,16.5,1.4
2024-11-24,Élysée,Autumn,2.8,2.8
2024-10-02,Passy,Autumn,11.8,2.2
2023-04-22,Batignolles-Monceau,Spring,17.7,0.7
2024-11-13,Buttes-Montmartre,Autumn,16.2,2.1
2024-11-24,Reuilly,Autumn,13.5,3.2
2024-11-05,Popincourt,Autumn,10.3,7.6
2022-12-27,Palais-Bourbon,Winter,13.3,10.9
2024-11-19,Palais-Bourbon,Autumn,15.4,1.3
2024-11-10,Louvre,Autumn,11.9,2.8
2024-11-26,Vaugirard,Autumn,7.7,10.1
2022-03-13,Panthéon,Spring,24.1,0.0
2024-09-06,Palais-Bourbon,Autumn,8.3,2.0
2024-10-30,Batignolles-Monceau,Autumn,8.2,2.3
2024-11-17,Bourse,Autumn,12.9,2.7
2024-11-30,Luxembourg,Autumn,7.2,1.6
2024-06-30,Palais-Bourbon,Summer,33.0,0.9
2024-11-14,Élysée,Autumn,6.7,1.9
2024-08-10,Vaugirard,Summer,29.0,3.0
2024-10-22,Reuilly,Autumn,7.1,0.4
2024-11-18,Buttes-Chaumont,Autumn,10.2,1.3
2024-11-17,Buttes-Chaumont,Autumn,22.0,1.2
2024-09-28,Élysée,Autumn,18.0,1.6
2023-10-20,Ménilmontant,Autumn,7.1,3.2
2024-11-25,Vaugirard,Autumn,8.8,0.2
2021-06-05,Buttes-Chaumont,Summer,29.9,1.2
2023-10-15,Gobelins,Autumn,9.8,6.0
2024-08-30,Opéra,Summer,14.8,1.4
2024-08-09,Vaugirard,Summer,28.3,6.5
2024-08-01,Buttes-Montmartre,Summer,23.3,1.3
2024-11-19,Temple,Autumn,14.6,1.5
2024-11-26,Popincourt,Autumn,16.8,1.0
2024-11-17,Temple,Autumn,16.3,3.1
2024-12-03,Bourse,Winter,7.6,0.2
2022-04-20,Palais-Bourbon,Spring,15.1,7.1
2024-09-14,Élysée,Autumn,13.8,2.9
2023-12-16,Luxembourg,Winter,5.3,1.4
2023-10-30,Buttes-Montmartre,Autumn,12.1,5.2
2024-10-21,Bourse,Autumn,10.9,4.8
2024-06-16,Buttes-Montmartre,Summer,21.8,1.5
2024-11-29,Temple,Autumn,12.8,0.2
2024-08-12,Passy,Summer,28.5,1.7
2024-06-30,Buttes-Montmartre,Summer,18.1,0.9
2023-07-04,Popincourt,Summer,18.4,1.6
2024-11-20,Bourse,Autumn,11.7,1.4
2021-12-18,Vaugirard,Winter,4.9,2.4
2024-12-04,Panthéon,Winter,2.6,1.3
2022-09-13,Temple,Autumn,19.6,2.3
2024-10-31,Passy,Autumn,13.7,2.4
2024-08-04,Entrepôt,Summer,15.6,2.2
2024-11-24,Batignolles-Monceau,Autumn,9.4,0.3
2024-08-08,Popincourt,Summer,23.6,0.9
2024-04-21,Palais-Bourbon,Spring,20.1,8.0
2024-03-04,Louvre,Spring,13.6,7.9
2024-12-01,Popincourt,Winter,1.8,25.0
2024-11-09,Luxembourg,Autumn,11.0,4.8
2024-11-24,Entrepôt,Autumn,15.3,1.3
2022-03-05,Opéra,Spring,17.3,0.2
2021-05-30,Opéra,Spring,16.3,3.4
2024-09-08,Opéra,Autumn,11.5,4.1
2022-01-10,Vaugirard,Winter,2.9,2.2
2024-09-10,Luxembourg,Autumn,10.1,1.6
2024-09-28,Buttes-Montmartre,Autumn,4.1,4.2
2024-05-29,Entrepôt,Spring,19.1,0.6
2024-06-30,Reuilly,Summer,24.9,2.6
2024-09-20,Gobelins,Autumn,10.0,2.9
2024-11-10,Temple,Autumn,10.6,8.8
2023-12-15,Bourse,Winter,5.7,0.7
2024-12-05,Bourse,Winter,-2.3,9.6
2023-12-13,Bourse,Winter,3.1,1.4
2024-11-17,Vaugirard,Autumn,14.4,1.4
2024-08-11,Passy,Summer,13.8,1.7
2024-11-30,Hôtel-de-Ville,Autumn,9.8,7.7
2024-11-01,Gobelins,Autumn,9.9,14.8
2024-10-29,Ménilmontant,Autumn,14.6,1.3
2024-07-27,Palais-Bourbon,Summer,20.1,6.0
2024-08-04,Palais-Bourbon,Summer,14.4,0.9
2024-10-14,Vaugirard,Autumn,7.7,2.7
2024-10-01,Passy,Autumn,8.6,3.4
2024-11-10,Entrepôt,Autumn,16.9,1.2
2024-08-12,Entrepôt,Summer,32.2,0.9
2024-11-21,Popincourt,Autumn,10.6,1.5
2024-11-20,Vaugirard,Autumn,19.1,4.3
2024-11-22,Temple,Autumn,10.8,11.8
2022-10-02,Passy,Autumn,15.9,0.8
2024-09-25,Vaugirard,Autumn,22.2,0.4
2024-10-23,Buttes-Chaumont,Autumn,16.2,2.3
2021-12-22,Passy,Winter,7.2,2.1
2024-11-17,Temple,Autumn,11.0,0.7
2024-09-19,Bourse,Autumn,10.8,3.4
2023-10-24,Buttes-Chaumont,Autumn,7.4,2.9
2024-11-25,Ménilmontant,Autumn,9.5,9.0
2024-08-01,Panthéon,Summer,17.7,0.7
2024-11-26,Bourse,Autumn,8.4,5.6
2024-10-21,Buttes-Montmartre,Autumn,6.8,2.3
2024-11-19,Entrepôt,Autumn,11.7,0.6
2024-11-13,Passy,Autumn,9.5,4.9
2024-07-03,Vaugirard,Summer,30.4,3.8
2022-07-03,Reuilly,Summer,22.0,0.6
2022-06-26,Reuilly,Summer,38.2,6.7
2024-11-27,Passy,Autumn,12.7,0.9
2024-11-10,Vaugirard,Autumn,14.6,0.0
2024-08-10,Bourse,Summer,28.4,4.3
2023-11-22,Temple,Autumn,15.4,1.3
2024-11-16,Ménilmontant,Autumn,13.5,9.8
2024-11-21,Bourse,Autumn,16.8,1.8
2023-11-07,Entrepôt,Autumn,8.1,0.3
2024-01-04,Bourse,Winter,6.3,0.3
2024-11-03,Opéra,Autumn,7.4,1.3
2024-12-02,Hôtel-de-Ville,Winter,4.8,2.5
2024-12-01,Ménilmontant,Winter,5.6,1.3
2024-11-01,Entrepôt,Autumn,11.1,5.9
2024-10-27,Entrepôt,Autumn,8.0,0.4
2024-10-14,Popincourt,Autumn,19.7,2.5
2024-01-31,Luxembourg,Winter,1.2,4.3
2024-11-11,Ménilmontant,Autumn,18.3,2.3
2024-05-17,Panthéon,Spring,14.3,3.1
2024-12-01,Buttes-Montmartre,Winter,3.9,0.6
2024-12-04,Vaugirard,Winter,2.6,5.6
2024-11-17,Entrepôt,Autumn,9.7,4.1
2024-11-30,Opéra,Autumn,6.5,4.2
2024-11-29,Bourse,Autumn,7.3,1.1
2024-12-01,Bourse,Winter,4.6,12.5
2024-12-02,Bourse,Winter,4.2,1.5
2024-11-11,Popincourt,Autumn,16.1,0.7
2024-11-29,Gobelins,Autumn,11.1,3.2
2024-10-01,Élysée,Autumn,17.8,0.3
2024-10-04,Entrepôt,Autumn,11.6,8.8
2024-12-06,Popincourt,Winter,4.0,26.8
2024-05-11,Entrepôt,Spring,4.5,10.9
2023-10-01,Reuilly,Autumn,10.8,5.9
2024-10-06,Hôtel-de-Ville,Autumn,16.8,0.7
2024-11-19,Entrepôt,Autumn,20.7,18.3
2024-09-10,Buttes-Montmartre,Autumn,11.4,0.4
2024-08-06,Entrepôt,Summer,27.6,0.3
2023-08-04,Ménilmontant,Summer,29.0,1.6
2024-05-13,Panthéon,Spring,8.1,6.7
2024-10-26,Hôtel-de-Ville,Autumn,11.1,2.0
2024-11-19,Élysée,Autumn,11.9,2.6
2024-11-29,Batignolles-Monceau,Autumn,16.8,2.9
2024-12-08,Buttes-Montmartre,Winter,9.7,10.7
2024-02-12,Élysée,Winter,3.7,2.4
2024-11-21,Élysée,Autumn,8.3,2.2
2024-10-31,Luxembourg,Autumn,12.7,4.5
2022-10-26,Bourse,Autumn,16.7,0.3
2023-10-02,Passy,Autumn,15.9,2.8
2024-07-10,Entrepôt,Summer,29.1,0.2
2024-11-25,Observatoire,Autumn,14.6,0.6
2024-10-03,Luxembourg,Autumn,18.2,1.6
2024-11-01,Bourse,Autumn,14.5,6.3
2024-09-01,Vaugirard,Autumn,13.2,1.1
2023-07-24,Gobelins,Summer,33.5,0.5
2024-11-07,Ménilmontant,Autumn,8.3,6.7
2023-12-03,Ménilmontant,Winter,4.4,1.0
2022-04-15,Ménilmontant,Spring,17.0,0.1
2024-06-30,Luxembourg,Summer,20.9,0.5
2024-04-09,Opéra,Spring,13.0,3.1
2024-11-03,Popincourt,Autumn,8.3,1.4
2023-11-15,Popincourt,Autumn,11.5,1.4
2024-11-19,Hôtel-de-Ville,Autumn,17.8,3.1
2024-11-06,Élysée,Autumn,13.6,4.9
2024-09-16,Passy,Autumn,2.8,1.8
2023-06-16,Popincourt,Summer,28.5,0.1
2024-11-24,Ménilmontant,Autumn,8.1,3.6
2024-06-02,Buttes-Chaumont,Summer,27.1,2.9
2024-08-12,Ménilmontant,Summer,21.9,0.2
2024-11-15,Élysée,Autumn,14.3,0.7
2024-08-07,Vaugirard,Summer,22.3,0.8
2024-11-29,Hôtel-de-Ville,Autumn,12.0,2.2
2024-12-01,Buttes-Montmartre,Winter,3.6,0.1
2024-03-24,Popincourt,Spring,14.6,0.0
2024-11-02,Popincourt,Autumn,14.0,0.5
2024-09-22,Passy,Autumn,15.4,4.2
2024-07-11,Hôtel-de-Ville,Summer,24.3,2.2
2024-11-18,Bourse,Autumn,14.8,1.3
2024-11-21,Popincourt,Autumn,13.4,5.3
2024-11-22,Buttes-Montmartre,Autumn,13.3,0.2
2023-12-15,Hôtel-de-Ville,Winter,3.1,2.6
2024-05-26,Buttes-Montmartre,Spring,9.1,1.4
2024-11-03,Ménilmontant,Autumn,7.6,1.6
2024-08-11,Entrepôt,Summer,27.9,2.9
2022-01-17,Batignolles-Monceau,Winter,4.6,3.5
2022-08-30,Ménilmontant,Summer,31.5,0.2
2022-03-22,Reuilly,Spring,16.2,0.1
2024-11-13,Reuilly,Autumn,15.8,1.2
2024-01-14,Reuilly,Winter,8.5,8.1
2024-06-05,Reuilly,Summer,24.4,0.1
2024-10-26,Reuilly,Autumn,7.4,5.1
2024-02-25,Reuilly,Winter,1.1,3.1
2023-07-31,Passy,Summer,16.6,0.4
2023-08-21,Temple,Summer,20.9,0.4
2024-08-27,Passy,Summer,30.3,1.1
2024-05-29,Hôtel-de-Ville,Spring,19.6,2.2
2024-11-29,Opéra,Autumn,9.9,2.4
2024-11-24,Buttes-Montmartre,Autumn,16.4,0.6
2024-12-05,Opéra,Winter,5.3,1.2
2024-11-24,Vaugirard,Autumn,12.0,1.5
2024-11-19,Hôtel-de-Ville,Autumn,19.1,0.0
2023-06-20,Élysée,Summer,26.7,0.2
2022-04-18,Buttes-Chaumont,Spring,18.7,3.6
2024-10-24,Observatoire,Autumn,14.7,0.2
2024-09-14,Ménilmontant,Autumn,18.6,1.6
2024-11-03,Reuilly,Autumn,13.6,4.3
