event_id,event_name,neighbourhood,start_date,end_date
2137,Festival,Reuilly,2023-06-30,2023-07-02
2138,Salon,Opéra,2023-12-22,2023-12-24
2139,Festival,Entrepôt,2023-06-26,2023-06-28
2140,Compétition Sportive,Luxembourg,2023-04-18,2023-04-21
2141,Salon,Buttes-Montmartre,2023-03-08,2023-03-12
2142,Salon,Bourse,2023-02-05,2023-02-08
2143,Concert,Popincourt,2023-12-16,2023-12-20
2144,Festival,Hôtel-de-Ville,2023-06-16,2023-06-20
2145,Festival,Vaugirard,2023-11-11,2023-11-13
2146,Conférence,Entrepôt,2023-10-06,2023-10-08
2147,Concert,Popincourt,2023-10-06,2023-10-10
2148,Concert,Passy,2023-04-10,2023-04-14
2149,Conférence,Élysée,2023-10-08,2023-10-09
2150,Concert,Popincourt,2023-12-06,2023-12-07
2151,Concert,Passy,2023-03-01,2023-03-05
2152,Compétition Sportive,Bourse,2023-04-12,2023-04-15
2153,Salon,Reuilly,2023-06-10,2023-06-11
2154,Conférence,Temple,2023-06-10,2023-06-14
2155,Compétition Sportive,Louvre,2023-07-12,2023-07-16
2156,Compétition Sportive,Entrepôt,2023-10-30,2023-10-31
2157,Compétition Sportive,Palais-Bourbon,2023-02-02,2023-02-06
2158,Concert,Ménilmontant,2023-10-21,2023-10-24
2159,Conférence,Gobelins,2023-06-01,2023-06-02
2160,Concert,Popincourt,2023-12-17,2023-12-20
2161,Concert,Popincourt,2023-12-24,2023-12-28
2162,Compétition Sportive,Louvre,2023-11-01,2023-11-03
2163,Festival,Buttes-Montmartre,2023-08-03,2023-08-07
2164,Conférence,Vaugirard,2023-10-13,2023-10-14
2165,Conférence,Bourse,2023-02-27,2023-03-02
2166,Compétition Sportive,Luxembourg,2023-08-06,2023-08-10
2167,Compétition Sportive,Popincourt,2023-12-19,2023-12-22
2168,Salon,Panthéon,2023-05-01,2023-05-04
2169,Compétition Sportive,Passy,2023-05-24,2023-05-25
2170,Concert,Opéra,2023-05-24,2023-05-27
2171,Compétition Sportive,Palais-Bourbon,2023-10-22,2023-10-25
2172,Conférence,Buttes-Montmartre,2023-02-15,2023-02-16
2173,Festival,Vaugirard,2023-05-31,2023-06-03
2174,Festival,Louvre,2023-01-26,2023-01-30
2175,Concert,Opéra,2023-11-01,2023-11-05
2176,Festival,Observatoire,2023-03-22,2023-03-25
2177,Compétition Sportive,Gobelins,2023-04-12,2023-04-13
2178,Festival,Reuilly,2023-04-19,2023-04-20
2179,Compétition Sportive,Passy,2023-10-07,2023-10-11
2180,Salon,Palais-Bourbon,2023-05-07,2023-05-09
2181,Conférence,Ménilmontant,2023-04-17,2023-04-19
2182,Concert,Gobelins,2023-12-05,2023-12-08
2183,Salon,Gobelins,2023-06-19,2023-06-21
2184,Festival,Passy,2023-05-06,2023-05-09
2185,Concert,Louvre,2023-01-27,2023-01-30
2186,Compétition Sportive,Gobelins,2023-05-10,2023-05-12
2187,Salon,Vaugirard,2023-04-26,2023-04-30
2188,Conférence,Ménilmontant,2023-05-16,2023-05-20
2189,Conférence,Reuilly,2023-12-01,2023-12-02
2190,Salon,Vaugirard,2023-06-18,2023-06-19
2191,Salon,Popincourt,2023-05-21,2023-05-25
2192,Salon,Passy,2023-04-01,2023-04-03
2193,Festival,Passy,2023-05-30,2023-06-03
2194,Conférence,Temple,2023-02-16,2023-02-20
2195,Conférence,Buttes-Montmartre,2023-10-30,2023-11-03
2196,Festival,Entrepôt,2023-03-06,2023-03-09
2197,Concert,Passy,2023-07-16,2023-07-17
2198,Conférence,Vaugirard,2023-12-01,2023-12-04
2199,Concert,Passy,2023-10-13,2023-10-14
2200,Concert,Buttes-Montmartre,2023-09-07,2023-09-09
2201,Concert,Observatoire,2023-10-29,2023-11-02
2202,Conférence,Entrepôt,2023-09-19,2023-09-21
2203,Compétition Sportive,Panthéon,2023-03-28,2023-04-01
2204,Concert,Ménilmontant,2023-02-21,2023-02-25
2205,Compétition Sportive,Popincourt,2023-01-05,2023-01-07
2206,Festival,Gobelins,2023-08-02,2023-08-05
2207,Compétition Sportive,Passy,2023-02-10,2023-02-12
2208,Compétition Sportive,Hôtel-de-Ville,2023-06-16,2023-06-18
2209,Salon,Palais-Bourbon,2023-01-30,2023-02-01
2210,Concert,Hôtel-de-Ville,2023-02-17,2023-02-20
2211,Conférence,Palais-Bourbon,2023-07-28,2023-08-01
2212,Salon,Entrepôt,2023-07-07,2023-07-11
2213,Compétition Sportive,Temple,2023-05-03,2023-05-06
2214,Festival,Ménilmontant,2023-05-31,2023-06-03
2215,Conférence,Palais-Bourbon,2023-12-26,2023-12-27
2216,Festival,Hôtel-de-Ville,2023-06-27,2023-07-01
2217,Compétition Sportive,Élysée,2023-01-13,2023-01-17
2218,Festival,Passy,2023-04-20,2023-04-23
2219,Salon,Gobelins,2023-08-22,2023-08-26
2220,Festival,Batignolles-Monceau,2023-02-07,2023-02-11
2221,Salon,Temple,2023-10-22,2023-10-24
2222,Concert,Batignolles-Monceau,2023-12-25,2023-12-26
2223,Conférence,Opéra,2023-06-29,2023-07-02
2224,Festival,Passy,2023-05-02,2023-05-06
2225,Salon,Gobelins,2023-04-02,2023-04-05
2226,Compétition Sportive,Buttes-Montmartre,2023-01-27,2023-01-30
2227,Compétition Sportive,Passy,2023-01-19,2023-01-23
2228,Salon,Popincourt,2023-12-02,2023-12-03
2229,Conférence,Buttes-Chaumont,2023-03-29,2023-03-31
2230,Concert,Luxembourg,2023-04-03,2023-04-05
2231,Concert,Ménilmontant,2023-09-19,2023-09-20
2232,Conférence,Panthéon,2023-02-10,2023-02-12
2233,Festival,Gobelins,2023-10-24,2023-10-27
2234,Salon,Ménilmontant,2023-07-01,2023-07-02
2235,Concert,Vaugirard,2023-08-28,2023-08-30
2236,Conférence,Palais-Bourbon,2023-02-17,2023-02-18
2237,Concert,Buttes-Montmartre,2023-04-03,2023-04-07
2238,Concert,Buttes-Montmartre,2023-07-03,2023-07-07
2239,Festival,Observatoire,2023-09-13,2023-09-17
2240,Concert,Temple,2023-02-02,2023-02-05
2241,Salon,Palais-Bourbon,2023-08-07,2023-08-09
2242,Conférence,Opéra,2023-04-12,2023-04-14
2243,Festival,Palais-Bourbon,2023-10-29,2023-11-01
2244,Festival,Palais-Bourbon,2023-03-15,2023-03-17
2245,Conférence,Passy,2023-02-05,2023-02-07
2246,Salon,Hôtel-de-Ville,2023-05-15,2023-05-17
2247,Concert,Bourse,2023-10-12,2023-10-15
2248,Concert,Gobelins,2023-07-27,2023-07-28
2249,Salon,Buttes-Montmartre,2023-03-06,2023-03-07
2250,Compétition Sportive,Panthéon,2023-11-12,2023-11-14
2251,Conférence,Ménilmontant,2023-10-18,2023-10-22
2252,Salon,Entrepôt,2023-08-27,2023-08-28
2253,Concert,Louvre,2023-07-04,2023-07-08
2254,Conférence,Buttes-Chaumont,2023-01-29,2023-02-01
2255,Conférence,Palais-Bourbon,2023-10-21,2023-10-23
2256,Concert,Vaugirard,2023-07-24,2023-07-27
2257,Salon,Batignolles-Monceau,2023-08-20,2023-08-22
2258,Compétition Sportive,Entrepôt,2023-12-09,2023-12-11
2259,Conférence,Temple,2023-04-20,2023-04-22
2260,Conférence,Panthéon,2023-03-21,2023-03-25
2261,Conférence,Temple,2023-07-05,2023-07-06
2262,Salon,Élysée,2023-11-30,2023-12-02
2263,Conférence,Palais-Bourbon,2023-12-02,2023-12-05
2264,Concert,Observatoire,2023-02-05,2023-02-07
2265,Concert,Buttes-Montmartre,2023-02-21,2023-02-25
2266,Festival,Opéra,2023-12-10,2023-12-11
2267,Conférence,Gobelins,2023-10-10,2023-10-12
2268,Compétition Sportive,Ménilmontant,2023-01-25,2023-01-26
2269,Festival,Vaugirard,2023-06-17,2023-06-21
2270,Conférence,Opéra,2023-10-12,2023-10-13
2271,Conférence,Vaugirard,2023-12-17,2023-12-19
2272,Salon,Élysée,2023-01-03,2023-01-07
2273,Salon,Élysée,2023-05-21,2023-05-22
2274,Concert,Bourse,2023-11-20,2023-11-22
2275,Festival,Observatoire,2023-05-19,2023-05-23
2276,Festival,Luxembourg,2023-11-12,2023-11-13
2277,Festival,Louvre,2023-01-02,2023-01-04
2278,Concert,Observatoire,2023-12-01,2023-12-03
2279,Compétition Sportive,Buttes-Montmartre,2023-09-26,2023-09-30
2280,Compétition Sportive,Buttes-Montmartre,2023-02-04,2023-02-08
2281,Compétition Sportive,Buttes-Montmartre,2023-11-03,2023-11-05
2282,Festival,Observatoire,2023-08-24,2023-08-26
2283,Conférence,Entrepôt,2023-04-18,2023-04-22
2284,Festival,Opéra,2023-04-23,2023-04-27
2285,Conférence,Entrepôt,2023-02-25,2023-02-27
2286,Salon,Vaugirard,2023-02-09,2023-02-13
2287,Concert,Passy,2023-07-06,2023-07-09
2288,Compétition Sportive,Passy,2023-01-12,2023-01-13
2289,Festival,Popincourt,2023-09-29,2023-10-01
2290,Festival,Élysée,2023-08-23,2023-08-26
2291,Salon,Louvre,2023-04-26,2023-04-28
2292,Conférence,Temple,2023-10-24,2023-10-25
2293,Compétition Sportive,Louvre,2023-03-02,2023-03-06
2294,Concert,Vaugirard,2023-02-03,2023-02-06
2295,Conférence,Panthéon,2023-10-02,2023-10-06
2296,Conférence,Élysée,2023-06-22,2023-06-25
2297,Compétition Sportive,Bourse,2023-04-01,2023-04-02
2298,Concert,Batignolles-Monceau,2023-01-29,2023-01-31
2299,Compétition Sportive,Opéra,2023-01-19,2023-01-23
2300,Compétition Sportive,Hôtel-de-Ville,2023-08-23,2023-08-26
2301,Festival,Palais-Bourbon,2023-07-03,2023-07-06
2302,Concert,Louvre,2023-01-27,2023-01-30
2303,Conférence,Louvre,2023-05-10,2023-05-11
2304,Compétition Sportive,Bourse,2023-04-13,2023-04-15
2305,Salon,Temple,2023-03-19,2023-03-21
2306,Concert,Hôtel-de-Ville,2023-01-08,2023-01-09
2307,Salon,Gobelins,2023-01-27,2023-01-31
2308,Conférence,Palais-Bourbon,2023-08-13,2023-08-15
2309,Concert,Hôtel-de-Ville,2023-06-02,2023-06-03
2310,Festival,Popincourt,2023-02-18,2023-02-21
2311,Concert,Vaugirard,2023-09-02,2023-09-05
2312,Conférence,Hôtel-de-Ville,2023-02-25,2023-03-01
2313,Festival,Batignolles-Monceau,2023-12-22,2023-12-25
2314,Conférence,Batignolles-Monceau,2023-04-12,2023-04-13
2315,Concert,Popincourt,2023-11-17,2023-11-18
2316,Conférence,Passy,2023-10-14,2023-10-17
2317,Concert,Bourse,2023-08-15,2023-08-16
2318,Festival,Palais-Bourbon,2023-11-12,2023-11-15
2319,Concert,Temple,2023-08-01,2023-08-04
2320,Conférence,Vaugirard,2023-06-11,2023-06-15
2321,Conférence,Buttes-Chaumont,2023-05-25,2023-05-26
2322,Conférence,Entrepôt,2023-03-14,2023-03-15
2323,Salon,Ménilmontant,2023-01-29,2023-02-01
2324,Salon,Opéra,2023-07-19,2023-07-23
2325,Salon,Élysée,2023-07-30,2023-08-03
2326,Compétition Sportive,Vaugirard,2023-05-14,2023-05-17
2327,Concert,Louvre,2023-12-10,2023-12-12
2328,Salon,Observatoire,2023-05-06,2023-05-10
2329,Conférence,Batignolles-Monceau,2023-01-06,2023-01-09
2330,Conférence,Buttes-Montmartre,2023-04-14,2023-04-15
2331,Salon,Palais-Bourbon,2023-05-11,2023-05-13
2332,Salon,Entrepôt,2023-04-05,2023-04-08
2333,Conférence,Buttes-Chaumont,2023-06-08,2023-06-11
2334,Salon,Observatoire,2023-03-17,2023-03-20
2335,Compétition Sportive,Louvre,2023-06-29,2023-06-30
2336,Compétition Sportive,Temple,2023-05-16,2023-05-18
2337,Compétition Sportive,Vaugirard,2023-08-23,2023-08-26
2338,Festival,Gobelins,2023-03-31,2023-04-04
2339,Compétition Sportive,Temple,2023-09-08,2023-09-09
2340,Conférence,Vaugirard,2023-10-09,2023-10-11
2341,Festival,Gobelins,2023-07-03,2023-07-07
2342,Conférence,Observatoire,2023-03-27,2023-03-30
2343,Conférence,Opéra,2023-05-02,2023-05-04
2344,Salon,Bourse,2023-11-14,2023-11-18
2345,Concert,Observatoire,2023-05-21,2023-05-25
2346,Compétition Sportive,Luxembourg,2023-02-15,2023-02-18
2347,Concert,Passy,2023-07-01,2023-07-03
2348,Concert,Buttes-Montmartre,2023-09-22,2023-09-23
2349,Salon,Luxembourg,2023-12-10,2023-12-13
2350,Concert,Élysée,2023-09-16,2023-09-17
2351,Compétition Sportive,Batignolles-Monceau,2023-01-12,2023-01-14
2352,Festival,Popincourt,2023-02-10,2023-02-14
2353,Conférence,Ménilmontant,2023-07-05,2023-07-08
2354,Compétition Sportive,Buttes-Chaumont,2023-01-11,2023-01-14
2355,Salon,Passy,2023-05-27,2023-05-28
2356,Festival,Élysée,2023-03-14,2023-03-18
2357,Salon,Reuilly,2023-06-14,2023-06-17
2358,Compétition Sportive,Panthéon,2023-05-18,2023-05-22
2359,Conférence,Élysée,2023-11-25,2023-11-28
2360,Concert,Observatoire,2023-02-02,2023-02-03
2361,Concert,Ménilmontant,2023-07-24,2023-07-26
2362,Salon,Bourse,2023-05-28,2023-05-29
2363,Festival,Ménilmontant,2023-11-27,2023-11-28
2364,Conférence,Entrepôt,2023-08-21,2023-08-25
2365,Salon,Ménilmontant,2023-12-15,2023-12-17
2366,Conférence,Observatoire,2023-04-21,2023-04-25
2367,Salon,Buttes-Chaumont,2023-05-05,2023-05-08
2368,Festival,Batignolles-Monceau,2023-05-04,2023-05-07
2369,Compétition Sportive,Opéra,2023-09-26,2023-09-30
2370,Concert,Batignolles-Monceau,2023-05-04,2023-05-06
2371,Conférence,Ménilmontant,2023-08-24,2023-08-28
2372,Conférence,Batignolles-Monceau,2023-11-15,2023-11-18
2373,Festival,Panthéon,2023-05-22,2023-05-24
2374,Conférence,Reuilly,2023-07-20,2023-07-21
2375,Compétition Sportive,Vaugirard,2023-02-23,2023-02-26
2376,Compétition Sportive,Opéra,2023-03-24,2023-03-27
2377,Festival,Popincourt,2023-04-16,2023-04-20
2378,Salon,Panthéon,2023-04-21,2023-04-25
2379,Salon,Passy,2023-11-24,2023-11-26
2380,Conférence,Opéra,2023-12-04,2023-12-06
2381,Conférence,Louvre,2023-08-14,2023-08-15
2382,Festival,Popincourt,2023-10-19,2023-10-21
2383,Compétition Sportive,Luxembourg,2023-01-09,2023-01-11
2384,Festival,Luxembourg,2023-07-27,2023-07-31
2385,Salon,Buttes-Chaumont,2023-09-18,2023-09-20
2386,Compétition Sportive,Opéra,2023-08-31,2023-09-04
2387,Conférence,Reuilly,2023-05-23,2023-05-27
2388,Salon,Panthéon,2023-03-05,2023-03-09
2389,Concert,Temple,2023-02-17,2023-02-20
2390,Salon,Vaugirard,2023-06-16,2023-06-20
2391,Compétition Sportive,Entrepôt,2023-06-02,2023-06-06
2392,Compétition Sportive,Hôtel-de-Ville,2023-07-27,2023-07-31
2393,Festival,Louvre,2023-12-08,2023-12-12
2394,Compétition Sportive,Panthéon,2023-07-27,2023-07-30
2395,Concert,Buttes-Montmartre,2023-08-13,2023-08-16
2396,Concert,Entrepôt,2023-09-20,2023-09-23
2397,Compétition Sportive,Entrepôt,2023-05-26,2023-05-29
2398,Conférence,Gobelins,2023-05-08,2023-05-11
2399,Compétition Sportive,Buttes-Montmartre,2023-09-19,2023-09-20
2400,Conférence,Panthéon,2023-04-23,2023-04-26
2401,Compétition Sportive,Buttes-Montmartre,2023-09-25,2023-09-27
2402,Salon,Bourse,2023-12-30,2024-01-02
2403,Compétition Sportive,Louvre,2023-06-10,2023-06-12
2404,Salon,Élysée,2023-10-04,2023-10-06
2405,Conférence,Panthéon,2023-07-05,2023-07-09
2406,Compétition Sportive,Palais-Bourbon,2023-07-29,2023-07-30
2407,Conférence,Entrepôt,2023-02-11,2023-02-13
2408,Concert,Louvre,2023-08-10,2023-08-12
2409,Festival,Vaugirard,2023-10-29,2023-10-30
2410,Conférence,Élysée,2023-09-16,2023-09-18
2411,Salon,Luxembourg,2023-02-22,2023-02-23
2412,Festival,Observatoire,2023-03-03,2023-03-05
2413,Compétition Sportive,Ménilmontant,2023-11-03,2023-11-06
2414,Salon,Hôtel-de-Ville,2023-11-14,2023-11-16
2415,Festival,Élysée,2023-07-24,2023-07-27
2416,Festival,Panthéon,2023-03-31,2023-04-01
2417,Conférence,Hôtel-de-Ville,2023-03-11,2023-03-14
2418,Compétition Sportive,Luxembourg,2023-04-01,2023-04-05
2419,Compétition Sportive,Luxembourg,2023-09-25,2023-09-28
2420,Compétition Sportive,Panthéon,2023-12-11,2023-12-13
2421,Conférence,Ménilmontant,2023-02-16,2023-02-19
2422,Conférence,Panthéon,2023-01-16,2023-01-17
2423,Compétition Sportive,Temple,2023-07-14,2023-07-18
2424,Festival,Bourse,2023-10-17,2023-10-18
2425,Compétition Sportive,Panthéon,2023-08-22,2023-08-24
2426,Conférence,Popincourt,2023-10-29,2023-10-31
2427,Compétition Sportive,Observatoire,2023-03-28,2023-03-29
2428,Conférence,Ménilmontant,2023-03-05,2023-03-09
2429,Compétition Sportive,Hôtel-de-Ville,2023-07-09,2023-07-10
2430,Festival,Opéra,2023-07-01,2023-07-05
2431,Festival,Panthéon,2023-03-23,2023-03-25
2432,Conférence,Opéra,2023-05-11,2023-05-13
2433,Conférence,Gobelins,2023-08-27,2023-08-31
2434,Salon,Passy,2023-05-20,2023-05-22
2435,Concert,Reuilly,2023-02-07,2023-02-09
2436,Salon,Luxembourg,2023-11-30,2023-12-02
2437,Conférence,Temple,2023-04-01,2023-04-02
2438,Conférence,Ménilmontant,2023-05-26,2023-05-28
2439,Compétition Sportive,Opéra,2023-03-25,2023-03-28
2440,Salon,Temple,2023-06-12,2023-06-13
2441,Concert,Bourse,2023-12-06,2023-12-09
2442,Salon,Bourse,2023-07-17,2023-07-19
2443,Festival,Vaugirard,2023-12-24,2023-12-28
2444,Festival,Hôtel-de-Ville,2023-11-28,2023-12-02
2445,Salon,Popincourt,2023-09-30,2023-10-01
2446,Salon,Entrepôt,2023-03-11,2023-03-13
2447,Conférence,Temple,2023-10-30,2023-11-01
2448,Compétition Sportive,Élysée,2023-11-06,2023-11-08
2449,Festival,Observatoire,2023-09-28,2023-09-29
2450,Concert,Observatoire,2023-01-09,2023-01-10
2451,Compétition Sportive,Popincourt,2023-07-15,2023-07-18
2452,Salon,Palais-Bourbon,2023-01-03,2023-01-04
2453,Festival,Reuilly,2023-09-26,2023-09-30
2454,Salon,Hôtel-de-Ville,2023-12-18,2023-12-20
2455,Festival,Temple,2023-01-06,2023-01-09
2456,Concert,Passy,2023-08-22,2023-08-23
2457,Compétition Sportive,Palais-Bourbon,2023-03-07,2023-03-10
2458,Concert,Buttes-Chaumont,2023-04-06,2023-04-08
2459,Concert,Batignolles-Monceau,2023-04-22,2023-04-23
2460,Compétition Sportive,Reuilly,2023-05-05,2023-05-07
2461,Compétition Sportive,Observatoire,2023-02-10,2023-02-12
2462,Concert,Observatoire,2023-01-07,2023-01-11
2463,Salon,Temple,2023-10-04,2023-10-07
2464,Compétition Sportive,Entrepôt,2023-07-28,2023-08-01
2465,Concert,Entrepôt,2023-07-12,2023-07-16
2466,Concert,Élysée,2023-06-09,2023-06-12
2467,Concert,Vaugirard,2023-04-06,2023-04-09
2468,Salon,Ménilmontant,2023-09-04,2023-09-07
2469,Conférence,Reuilly,2023-01-06,2023-01-09
2470,Conférence,Opéra,2023-02-10,2023-02-14
2471,Compétition Sportive,Ménilmontant,2023-02-02,2023-02-03
2472,Conférence,Palais-Bourbon,2023-06-02,2023-06-05
2473,Festival,Luxembourg,2023-10-07,2023-10-08
2474,Compétition Sportive,Opéra,2023-04-05,2023-04-06
2475,Compétition Sportive,Gobelins,2023-08-31,2023-09-02
2476,Concert,Luxembourg,2023-04-16,2023-04-17
2477,Festival,Opéra,2023-01-09,2023-01-11
2478,Conférence,Palais-Bourbon,2023-04-03,2023-04-07
2479,Compétition Sportive,Bourse,2023-05-06,2023-05-08
2480,Festival,Élysée,2023-03-08,2023-03-11
2481,Salon,Luxembourg,2023-01-04,2023-01-07
2482,Salon,Vaugirard,2023-02-23,2023-02-26
2483,Concert,Entrepôt,2023-12-07,2023-12-08
2484,Festival,Entrepôt,2023-05-14,2023-05-17
2485,Compétition Sportive,Passy,2023-02-14,2023-02-16
2486,Salon,Bourse,2023-08-13,2023-08-16
2487,Salon,Popincourt,2023-05-22,2023-05-25
2488,Conférence,Buttes-Chaumont,2023-12-06,2023-12-08
2489,Conférence,Buttes-Montmartre,2023-06-20,2023-06-21
2490,Festival,Temple,2023-11-07,2023-11-08
2491,Conférence,Bourse,2023-06-14,2023-06-15
2492,Festival,Buttes-Montmartre,2023-07-23,2023-07-25
2493,Compétition Sportive,Ménilmontant,2023-09-29,2023-10-03
2494,Compétition Sportive,Gobelins,2023-09-30,2023-10-02
2495,Compétition Sportive,Louvre,2023-09-08,2023-09-09
2496,Conférence,Louvre,2023-03-12,2023-03-16
2497,Conférence,Palais-Bourbon,2023-12-12,2023-12-16
2498,Concert,Popincourt,2023-09-12,2023-09-15
2499,Salon,Bourse,2023-05-09,2023-05-11
2500,Compétition Sportive,Buttes-Montmartre,2023-01-02,2023-01-03
2501,Conférence,Reuilly,2023-12-17,2023-12-18
2502,Salon,Luxembourg,2023-03-25,2023-03-26
2503,Compétition Sportive,Popincourt,2023-12-23,2023-12-27
2504,Compétition Sportive,Buttes-Chaumont,2023-05-03,2023-05-04
2505,Salon,Panthéon,2023-06-10,2023-06-14
2506,Salon,Popincourt,2023-11-17,2023-11-20
2507,Conférence,Popincourt,2023-11-03,2023-11-07
2508,Salon,Entrepôt,2023-06-10,2023-06-13
2509,Salon,Opéra,2023-01-03,2023-01-05
2510,Conférence,Buttes-Chaumont,2023-08-17,2023-08-19
2511,Compétition Sportive,Élysée,2023-03-01,2023-03-05
2512,Salon,Observatoire,2023-06-21,2023-06-22
2513,Concert,Temple,2023-04-14,2023-04-17
2514,Festival,Louvre,2023-05-13,2023-05-15
2515,Salon,Luxembourg,2023-02-12,2023-02-15
2516,Salon,Vaugirard,2023-10-30,2023-11-03
2517,Festival,Buttes-Chaumont,2023-08-17,2023-08-19
2518,Concert,Hôtel-de-Ville,2023-01-06,2023-01-10
2519,Compétition Sportive,Hôtel-de-Ville,2023-07-07,2023-07-11
2520,Concert,Luxembourg,2023-01-06,2023-01-07
2521,Festival,Temple,2023-10-13,2023-10-14
2522,Salon,Reuilly,2023-04-11,2023-04-13
2523,Compétition Sportive,Observatoire,2023-08-08,2023-08-12
2524,Concert,Palais-Bourbon,2023-05-18,2023-05-21
2525,Concert,Vaugirard,2023-06-05,2023-06-08
2526,Compétition Sportive,Élysée,2023-09-19,2023-09-23
2527,Concert,Luxembourg,2023-03-14,2023-03-18
2528,Festival,Panthéon,2023-10-07,2023-10-08
2529,Compétition Sportive,Opéra,2023-02-21,2023-02-22
2530,Festival,Observatoire,2023-03-23,2023-03-26
2531,Compétition Sportive,Reuilly,2023-11-20,2023-11-23
2532,Festival,Bourse,2023-10-10,2023-10-14
2533,Salon,Panthéon,2023-09-26,2023-09-27
2534,Salon,Reuilly,2023-03-16,2023-03-18
2535,Concert,Entrepôt,2023-05-27,2023-05-29
2536,Compétition Sportive,Vaugirard,2023-06-10,2023-06-13
2537,Compétition Sportive,Gobelins,2023-07-25,2023-07-28
2538,Festival,Louvre,2023-09-26,2023-09-28
2539,Concert,Buttes-Chaumont,2023-09-20,2023-09-21
2540,Concert,Passy,2023-10-16,2023-10-17
2541,Compétition Sportive,Vaugirard,2023-06-09,2023-06-10
2542,Salon,Palais-Bourbon,2023-02-14,2023-02-18
2543,Compétition Sportive,Buttes-Montmartre,2023-11-08,2023-11-12
2544,Compétition Sportive,Opéra,2023-08-17,2023-08-19
2545,Conférence,Buttes-Montmartre,2023-10-29,2023-10-30
2546,Festival,Entrepôt,2023-08-14,2023-08-16
2547,Festival,Ménilmontant,2023-10-02,2023-10-06
2548,Conférence,Popincourt,2023-04-10,2023-04-14
2549,Concert,Louvre,2023-08-16,2023-08-18
2550,Festival,Batignolles-Monceau,2023-07-10,2023-07-14
2551,Concert,Bourse,2023-03-11,2023-03-15
2552,Salon,Buttes-Montmartre,2023-09-08,2023-09-11
2553,Concert,Observatoire,2023-09-04,2023-09-06
2554,Festival,Bourse,2023-11-06,2023-11-08
2555,Concert,Vaugirard,2023-11-02,2023-11-05
2556,Salon,Reuilly,2023-11-17,2023-11-21
2557,Conférence,Palais-Bourbon,2023-10-28,2023-11-01
2558,Festival,Luxembourg,2023-01-30,2023-02-02
2559,Salon,Gobelins,2023-03-20,2023-03-22
2560,Compétition Sportive,Temple,2023-11-25,2023-11-29
2561,Conférence,Louvre,2023-09-04,2023-09-07
2562,Conférence,Ménilmontant,2023-11-13,2023-11-14
2563,Festival,Entrepôt,2023-08-09,2023-08-10
2564,Salon,Batignolles-Monceau,2023-05-10,2023-05-12
2565,Compétition Sportive,Buttes-Chaumont,2023-06-07,2023-06-10
2566,Salon,Luxembourg,2023-06-23,2023-06-26
2567,Concert,Batignolles-Monceau,2023-09-04,2023-09-05
